ID,AMNH160033,AMNH154523,AMNH154517,AMNH154518,AMNH194008,AMNH194013,AMNH155116,AMNH155118,AMNH155119,AMNH157087,AMNH155120,AMNH154515,AMNH108877,AMNH154531,AMNH108871,M60755,M09349,M09309,M07161,M06966,JM20259,JM20237,JM20236,JM18941,JM15131,JM15024,JM07188,U05775,DCM10005,CM15496,CM15495,CM15494,CM07886,CM07288,CM07028,CM07009,CM07001,CM06317,M15158,CM01223,CM01210,CM01035,CM01033,CM01023,CM01022,M22902,M09097,M08615,AMNH183379,AMNH109407,AMNH194015,AMNH65690,AMNH35688,AMNH154521,AMNH196840,AMNH196848,M12410,M08096,M03789,NQG0006,M07943,CM07924,CM07007,CM06316,CM01219,M05044,M09081,M08673,U02261,U00489,U00458,U00306,U00457,M03571,M03502,M03462,M03354,M03291,M03023,J09486,J07038,J06411,J04820,J04578,J04577,J03853,J03611,M06371,M07863,J03544,NQG0004,NQG0003,NQG0002,NQG0001,M63488,M63485,M63372,M63361,M62857,M62855,M49643,M16042,M16041,M15817,M13970,M11214,M10934
Z SUR basioccipital 12,-9.78006897,-11.95279388,-12.35315247,-3.678165817,-4.291051483,-10.45929794,-10.62153168,-5.666658783,-1.754156113,6.04076004,-2.003426361,-6.379261017,-4.327951431,-4.491805649,-12.78857574,2.112642479,27.17797546,28.89430847,29.73237,25.84299622,-9.040638733,-8.52990036,-24.98682251,-6.90896759,-25.89647827,-2.355218124,-6.068095016,-9.42899704,-14.67320862,-11.19182968,-10.01968613,-10.99508896,-4.997563934,-12.22573013,-12.22697372,-7.8373909,-10.13356857,-7.822682953,-34.11025391,-10.61688995,-11.00601959,-10.39038315,-6.236604309,-9.934712219,-7.437666321,-10.21362,-18.66459503,-11.18369751,4.260406113,8.319752502,4.63107338,4.428788757,2.146906281,8.996296692,-6.020795822,-6.091012955,31.93252258,-18.15983429,-20.42516937,12.11625366,-10.83529663,-10.51533432,-8.876870728,-11.70439911,-9.14624939,-24.33814087,-14.05110168,-10.57625885,-7.969013977,-8.893180847,-10.07556839,-19.64651642,-8.113748932,-12.25570602,-11.57882843,-13.31206665,-13.48404846,-23.25850525,-19.88852386,9.08697052,4.015950775,-4.221874237,-10.78518372,8.880080414,4.519353485,-0.227042627,-13.95853729,-20.96127472,23.39297485,-24.0061142,18.96794891,14.54648285,11.44048767,16.17227478,-8.217343903,-8.954842377,-3.582979202,-5.509641266,-7.607588959,0.559898949,-5.040366364,-3.772706223,28.42555237,-13.65968475,33.06005859,35.82138672,25.40557404
X SUR basioccipital 11,16.88961182,21.84248199,21.8480011,17.14570465,18.15213318,25.32705688,21.02798462,19.16060333,17.30984802,9.982740784,17.11741486,22.16761322,13.46766968,24.75779114,-2.550629044,6.331435013,0.266307306,7.311323547,3.058120537,5.408794403,12.06207962,19.53861542,-6.649056244,18.10414581,-7.309250641,15.37359009,24.87124634,11.28423538,25.12519531,-24.97678223,23.4693161,18.23759308,-24.08464966,20.87392273,25.22605286,-21.52076263,27.04477539,-23.83637085,-0.525863314,22.42278137,-18.1277771,20.45415649,20.06182556,-23.69718475,-22.58936768,-21.44287415,-5.916384888,-26.58706055,16.69170837,8.260618591,15.05578308,13.49247131,17.41699524,-11.16442947,18.71447906,20.20388794,11.09396896,-11.12233887,-4.758844757,19.55444794,19.99565277,17.83485565,-22.16746674,-23.16910706,20.3411087,-4.978757858,-7.743558502,-31.05507202,11.79663849,4.644904327,11.83996124,4.703052521,9.266582489,9.500337219,6.489216614,17.56274719,13.65574646,-9.488449097,-16.64828796,-4.423724747,-9.010502625,8.309299469,13.46451721,-7.967032623,-7.705911255,7.759483337,9.718549347,-11.66324692,11.47720718,-15.95033569,22.64598846,25.42092285,19.66071472,29.74420471,8.881111908,9.998003387,7.840873718,7.692861938,8.87271347,6.914307404,8.502636719,10.05679474,9.606507874,10.8900322,10.56004562,14.54680328,0.058331233
Y SUR basioccipital 11,-12.79147415,-15.90460663,-14.15816803,-1.84325695,-0.507127142,-13.58529053,-12.72819977,-15.62161255,-2.679032707,-6.880391693,-2.310468102,1.571993446,-1.320443058,0.35408473,1.856889153,-15.01778717,-6.673851776,-4.927619171,-7.554845428,-6.309357834,-22.56245117,-20.22926636,-4.160719299,-11.92628403,-4.335963821,-20.60664063,-19.20903778,-7.056043243,-5.134871292,-12.06524582,-8.93454895,-6.947213745,-10.44474487,-5.934943008,-8.468574524,-13.19841919,-7.18514328,-12.15764847,-14.18215637,-7.802630615,-11.03521576,-6.333398056,-9.53572464,-12.95514679,-13.78233185,-7.3345047,3.113420296,-16.99351044,-2.401769638,-7.970281982,-2.429737473,-5.686550522,-4.0819664,-35.10264282,-0.567298937,-14.48074799,-5.154008484,2.471717262,5.890066147,59.34067993,-9.272035217,-7.292184448,-13.76887054,-10.77694702,-8.441950989,8.191413116,-1.767577553,-6.050312042,-7.519452667,-5.361144638,-3.485300064,-15.39089203,-5.593719864,-18.43604889,-23.45631104,-12.86303711,-22.07516785,-8.632801819,-19.29888763,-18.73540649,-18.93162842,-20.30040741,-20.33495178,-15.75786591,-16.13481598,-22.30050812,-7.009737396,5.329113007,-4.910705948,-11.5585556,65.52833862,57.95407715,58.11912231,58.24230347,-3.906179428,-3.542729568,-9.597658539,-6.597590637,-9.806342316,-13.44159698,-10.665905,-8.374583435,-6.034385681,-21.25499725,-7.093922424,-10.41772842,-2.477191734
Z SUR basioccipital 11,-9.72226944,-11.59074097,-12.62994614,-6.645552826,-7.780017853,-10.22529221,-10.59398117,-5.948365402,-4.867206955,2.815007401,-5.545181274,-9.838448334,-8.046689606,-9.069324493,-15.38773499,2.310678291,27.67806702,28.56509399,29.81322937,25.12205353,-6.030493164,-6.002733994,-27.38323364,-5.808763504,-27.56242065,-0.105820251,-3.612023163,-9.983249664,-18.23403625,-8.167166901,-13.6075943,-14.06531372,-1.756801414,-15.07401733,-15.59290314,-4.381386185,-13.20140076,-4.993383408,-37.39824829,-13.47867737,-8.372163391,-13.07345428,-9.109067535,-6.957750702,-4.421955109,-9.269136047,-20.90398865,-9.321492004,-0.738464451,4.718743515,-0.068286729,0.389132476,-1.549910164,12.33461456,-9.828303528,-5.561005402,31.76773682,-20.49221039,-22.35944366,12.26977997,-14.55560303,-13.51167908,-5.269003296,-8.747606659,-12.58658295,-26.44428406,-15.86400909,-9.140427399,-8.330583954,-8.818655396,-10.80540771,-22.24921265,-8.492271423,-11.00473862,-10.62527542,-14.02573242,-12.08524628,-20.85177612,-17.97411652,12.92851105,8.854644012,-2.016221809,-7.85871048,12.95535736,8.470103455,2.639100456,-18.51969299,-22.52829132,22.86816559,-25.23964996,20.23734436,14.42948303,11.10717392,15.76587067,-8.314673615,-9.152169037,-3.848773575,-4.935790253,-8.196196747,0.604746437,-5.17261467,-4.252605438,27.99366455,-14.3572113,32.2454895,35.00922241,26.32445374
X SUR basioccipital 10,14.48366547,19.44374084,19.5074646,16.80289917,18.25170898,23.14693298,18.74086151,17.17431183,17.09750671,10.22639465,17.29796753,22.42794952,14.01447449,24.4820343,-0.165914905,5.987010574,1.875699615,8.513539886,3.604591751,6.148099136,9.924172211,17.97330017,-3.47426033,16.27434998,-4.593997574,13.43074493,22.93088837,10.74728699,24.5364975,-23.42639313,22.0860321,16.91184235,-22.7620163,19.79318237,23.76284332,-20.36682129,25.860849,-22.22656403,-1.492356014,20.80081177,-16.79170227,18.86794586,18.67839355,-21.91211853,-21.16812286,-18.46587982,-3.625481796,-23.70600128,17.02572479,8.522920227,14.98518372,13.63504486,17.17382202,-8.802102661,18.82819366,18.13362122,11.13366089,-8.230001068,-2.060894585,17.57828674,18.46599121,16.79404755,-20.82011871,-21.59205322,18.75386047,-2.540981102,-5.476540756,-28.31152344,11.32746124,4.486496353,11.98731003,2.8663414,9.257061768,7.455639648,4.506790924,15.82677917,11.97264633,-8.712384796,-14.76927795,-5.779216385,-9.747698212,5.66400795,11.32789383,-9.080523682,-8.928961182,5.09871788,10.62079849,-9.410446167,12.23077774,-13.42269745,20.29206543,23.22427521,17.47658234,27.4973999,9.279902649,9.990399933,7.829147339,7.476006317,9.314565277,7.079107666,8.411482239,10.21268005,9.58523407,11.60350571,10.61992416,14.32632599,1.50701189
Y SUR basioccipital 10,-11.12523804,-13.93910065,-12.06670456,-4.021369171,-2.317588425,-11.48487778,-10.70736313,-13.63297729,-4.673714828,-8.907084656,-4.115034485,-0.303011608,-3.300112152,-1.630886078,0.526309395,-17.7016098,-9.371933746,-7.522967529,-10.2874588,-8.948683167,-24.28433228,-18.73328552,-3.708504868,-14.19198761,-3.104560852,-21.86213684,-20.63352203,-10.22206802,-6.828022766,-10.98493729,-10.71936569,-8.587345886,-9.961113739,-7.700775909,-10.22612305,-11.95860977,-8.775842285,-11.3322525,-15.59794617,-9.370930481,-9.966651154,-7.928202057,-11.36382294,-11.82647018,-12.57495346,-7.119617462,1.740299034,-15.65273285,-4.529291534,-9.65644455,-5.195141983,-7.897910309,-6.902340698,-35.5364563,-2.491027641,-12.75972824,-7.899939728,0.799617815,4.998363113,57.7819519,-10.60412216,-8.777744293,-12.31696777,-9.664283752,-10.41241302,6.660195923,-2.735996056,-5.13572731,-10.59048462,-8.396505737,-6.78388443,-13.72931976,-8.842433167,-20.33249969,-25.75609131,-15.70430908,-24.01518097,-11.6131424,-17.45251923,-19.23042603,-19.38453369,-21.32666168,-21.67836151,-15.77001953,-16.07084198,-23.6442337,-6.964968109,4.393410492,-7.726885986,-10.15445023,64.63215942,57.14209595,56.75222778,56.77515869,-6.709633636,-6.310126877,-12.87879486,-9.514789581,-12.94158173,-16.45556793,-13.36613922,-11.38476791,-8.712459564,-24.05059509,-9.989422607,-13.17572784,-4.538134766
Z SUR basioccipital 10,-9.483795166,-11.68963394,-12.30516205,-4.818849182,-5.463442993,-10.29996567,-10.45714188,-5.580109787,-2.814389992,4.918792343,-3.207704544,-7.701580048,-5.673345184,-6.029998779,-13.93829498,1.808108521,27.20137329,28.4862915,29.48475952,25.38835907,-8.344534302,-7.709833527,-25.8594574,-6.666064453,-26.85420837,-1.782909775,-5.285751343,-10.08986893,-15.87085114,-10.49790421,-11.31392975,-12.04710312,-4.198217773,-13.22750244,-13.45615082,-6.909481049,-11.17172699,-7.206482697,-35.07499084,-11.57918091,-10.28703461,-11.30164185,-7.259902191,-9.327825165,-6.845677948,-10.13818588,-19.55576324,-10.86169815,2.294589233,6.93611908,2.822019196,3.118421745,0.721214724,10.32014542,-7.423760223,-5.797639465,31.62648315,-19.29573059,-21.29071045,12.64591751,-11.93475647,-11.52002563,-8.065504456,-11.05466461,-10.17620697,-25.32741699,-14.79505157,-10.37447662,-8.51158905,-9.195609283,-10.65653992,-20.48678131,-8.599243927,-12.15102463,-11.53773422,-13.93804779,-13.34933014,-22.15683289,-19.54675751,10.29935074,5.351870346,-3.707344055,-10.00343475,10.11424332,5.655421829,0.35994246,-15.33852081,-21.61161041,22.80482483,-24.55931396,19.49705353,14.7164856,11.72109985,16.43233337,-8.581584167,-9.374862671,-4.18611145,-5.706758499,-8.282025909,0.239980268,-5.393891144,-4.170240402,27.97704163,-14.18549194,32.39568787,35.26650085,25.54530029
X SUR basioccipital 1,12.35167694,17.1596344,17.7984848,17.08672638,18.78793182,21.13336334,16.68512573,15.49100494,17.50420227,11.00139999,17.91806946,23.01411591,15.24321899,24.59197845,2.343153572,6.816699982,3.768333817,10.08651047,4.927455521,7.412548828,7.656550598,16.80731659,-1.586982822,14.98227386,-2.896522713,11.14481354,20.99117737,11.7257988,23.97637634,-22.9078537,21.49102325,16.46918182,-21.98415833,19.39426422,23.00233154,-20.04528961,25.09132843,-21.63748779,-3.025587273,20.1202179,-15.97483521,18.14166565,17.77008362,-21.3050293,-20.62023621,-16.21729279,-1.631595421,-22.01288147,18.04893341,9.127960205,15.87010651,14.46292725,17.82897339,-6.835826111,19.37655945,16.49356232,11.8463623,-5.580039597,0.194480658,15.6076416,17.75300598,16.30852203,-20.15413208,-20.87287598,17.97424774,-0.173374283,-3.491137314,-25.85549622,12.00613937,5.609682465,13.09279785,1.44280653,10.16913223,5.936055756,3.012059975,15.10147552,10.67682037,-8.196408081,-13.76829224,-7.487928772,-11.19495239,3.002664948,9.00385437,-10.62399673,-10.62504578,2.529322243,11.30222473,-7.137950897,13.55263367,-11.72411041,18.25537567,21.01291046,15.41285858,25.4426178,10.4554924,10.93948822,8.989859009,8.249755096,10.75279999,7.955245972,9.140438843,10.91651993,10.10073318,12.92579498,11.45006027,15.10193024,3.284794617
Y SUR basioccipital 1,-9.881317139,-12.12877274,-10.59112854,-4.857689285,-3.237002182,-9.699082184,-9.09881134,-11.93213043,-5.757718277,-10.18164139,-5.032855225,-1.187183094,-4.356400681,-2.552563286,0.321101665,-19.96328278,-11.10747223,-9.476100159,-12.23245163,-11.07996292,-25.48328247,-18.44027252,-2.966134262,-16.15207062,-1.391114235,-23.00740814,-21.84270935,-12.87608643,-8.075719452,-9.3710289,-11.44579391,-9.528804016,-8.671028137,-8.668626404,-11.22505035,-10.42430573,-9.810654449,-9.808586121,-17.50605469,-10.0444931,-8.702907562,-8.524490356,-12.10147095,-9.762490845,-10.80635147,-5.966119003,1.514246082,-13.85925751,-5.954714966,-10.85902786,-6.972462463,-9.102006531,-7.940770721,-36.57835388,-3.519860458,-11.26245422,-9.902629089,0.58781743,4.946261597,56.85509033,-11.46951218,-9.794626617,-10.4076355,-8.13615799,-11.03873672,6.29970932,-2.951981544,-3.887362671,-12.93654785,-11.1472229,-9.241597748,-11.8443779,-11.55289917,-22.63740387,-28.10200195,-17.89450531,-26.17645874,-13.61555023,-15.26878204,-19.04825592,-19.45453339,-22.35400085,-22.86985931,-15.59712524,-15.70764618,-25.19585724,-5.868629456,4.208091736,-10.10123596,-8.21815567,64.3517395,56.72772827,55.97702637,55.99320068,-8.894803619,-8.391438293,-15.28101196,-11.75771179,-15.83944092,-18.60417938,-15.83615265,-13.72646332,-10.93989716,-26.29044495,-12.41148453,-15.16674805,-6.051875305
Z SUR basioccipital 1,-10.42725449,-12.59409485,-12.94333801,-2.702555084,-3.37773056,-11.06877213,-11.41378479,-6.345926285,-0.705105066,7.294036102,-1.007005215,-5.245132065,-3.256647491,-3.36807251,-12.79798431,1.605903053,26.12387695,28.25244446,29.17053528,25.46953278,-8.947493744,-9.749475098,-24.7778595,-6.582119751,-25.67013855,-2.434424019,-6.318312454,-9.72522049,-13.37666626,-12.23146667,-8.601496887,-9.785543823,-5.958514023,-11.11431351,-10.84339752,-8.989401245,-8.811224365,-8.861425781,-33.53356628,-9.49575882,-12.04691162,-9.25218811,-4.897150421,-11.19008713,-8.461138916,-10.86355591,-18.66381226,-12.50101395,5.711692429,9.266551208,6.026726913,5.551010513,3.447631073,8.427950287,-4.747867966,-6.79424057,31.64275208,-18.12844238,-20.22817993,12.16246948,-9.579549408,-9.331871033,-10.06555328,-12.65655746,-7.712104034,-24.37866974,-14.08839111,-11.7871315,-8.050537109,-9.10087204,-10.57450333,-19.72798157,-8.631330109,-11.94324951,-11.41909637,-12.97969513,-13.83069458,-24.22377014,-20.59011841,8.629769135,3.145076942,-4.106616592,-10.80580521,8.319642639,3.918204498,-0.267430449,-13.14568634,-20.86060638,22.7488205,-24.26464081,18.17922668,14.6640564,11.36190262,16.07295685,-8.641691589,-9.178682709,-3.865533829,-5.845553589,-8.482176208,-0.001935266,-5.536045074,-3.818289948,28.12634583,-13.99072876,32.89141846,35.88903198,24.49544983
"X LM99 L Incisive foramen, posterior",-22.72102509,-25.75801392,-22.08112793,-22.3368454,-20.73846588,-17.79885254,-22.40807037,-21.56467133,-20.1166687,-30.07895203,-21.68471222,-17.06554108,-22.9679184,-22.53439636,-5.491628647,-17.70622406,14.48296356,-2.834566116,-7.009250641,-5.556666946,-10.81833344,-23.55292511,20.02243042,-22.43413239,24.72726288,-1.547492218,4.283203888,-25.91946411,-27.89378052,21.50272064,-31.02184448,-27.86066284,20.64203796,-26.2180603,-30.50603943,25.7707489,-25.38909302,22.97583618,27.1964325,-26.17408142,23.67754822,-27.86586304,-32.64667358,31.89030762,28.74283142,12.29699783,-7.517554474,18.39303436,-36.55759888,-28.01765442,-37.52617493,-36.7509552,-31.16685791,-1.566746902,-25.03170319,-18.53666992,-17.59156189,-11.02876663,-3.242257309,23.41570587,-31.62845459,-27.46548462,33.06541138,22.41199951,-29.70520935,-7.821328735,-6.283683777,12.74379883,-23.87984619,-28.33375854,-15.10409088,-23.82899475,-21.06972656,-33.96959839,-35.43887024,-28.92166138,-30.0460144,33.07308655,27.17130432,12.96941376,14.54953461,-13.91441193,-5.051789093,11.35929718,13.60641174,-14.25596161,-16.34848938,-10.36786804,-3.600152969,11.8201767,17.41069031,14.30259705,19.50996704,29.53942566,-14.32104034,-13.23691101,-20.31625671,-18.25300446,-15.46808167,-16.40124359,-17.83162384,-20.70731201,-20.5900528,-9.617184448,-21.81537323,-14.32405243,13.9618454
"Y LM99 L Incisive foramen, posterior",-28.70267334,-29.28717651,-24.80955505,-16.78095551,-19.51697845,-26.65959778,-27.47654419,-25.65953369,-17.6956955,-25.17990112,-19.49973602,-18.87873383,-21.05582733,-18.14305878,-26.82413635,-40.75725708,-35.70574646,-30.96725464,-34.0032959,-30.29945679,0.80203476,-12.79422226,-30.10218811,-4.668133545,-27.27200317,3.035366249,5.614354324,-36.87257385,-10.44842148,-9.196383667,-12.3735527,-12.70539932,-19.24754791,-11.53459625,-10.05552216,-8.585870361,-10.52658844,-11.26041946,-31.22377319,-9.69088974,-11.15052261,-8.594825745,-14.21382904,-9.286448669,-11.11598969,-26.01061401,-23.69493103,-14.14692383,-29.68363342,-26.64071045,-31.1487915,-28.33106384,-28.253302,-0.494100523,-17.5796875,-24.14370728,-28.69657288,-32.63959045,-27.04554443,15.30731812,-11.44382401,-12.31040344,-9.320051575,-9.934224701,-11.33295059,-26.69217224,-30.50868225,-28.65009766,-31.73357239,-33.28695374,-32.54076843,-30.73258972,-33.07596436,-8.943023682,-14.27355957,-14.89395905,-13.04383087,-28.12050781,-20.60449677,0.417287159,2.486150551,6.129657364,4.330808258,-3.044510078,1.252461147,1.739288712,-24.04331055,-24.46314545,-34.93678589,-26.35053711,23.22312775,16.95718384,15.64207306,15.69014435,-31.79953918,-28.09267578,-36.24234314,-32.59723511,-41.53991394,-42.26986389,-37.85957336,-30.99251099,-27.24022827,-47.5690918,-29.70495911,-27.19953003,-31.33568115
"Z LM99 L Incisive foramen, posterior",15.32262726,15.523526,9.083228302,11.06881027,13.14595795,13.16992798,11.44501877,13.75048065,11.35088272,21.90500641,15.85405426,12.82078552,17.09515076,9.943173218,23.18615417,25.02687531,61.71547241,60.52769775,63.04768677,62.11036987,-41.6749115,3.300821686,3.39062767,-24.79268799,2.180015564,-34.34999695,-39.63533936,18.08968964,-13.31053314,-10.72123947,-8.81680069,-9.28075943,-9.360821533,-7.73950882,-12.86393433,-10.92701874,-13.25932312,-8.373404694,0.291420817,-10.82458878,-7.541543579,-13.74824982,-9.157243347,-13.16354675,-9.724621582,11.83495483,9.938564301,10.9632103,21.70894318,22.16593628,22.27252197,24.11847534,22.99654236,-21.69371948,11.60701599,11.7344902,54.11326904,18.61595001,4.727098465,14.95063171,-10.85831833,-7.581037903,-11.83004227,-10.95733109,-12.69257278,10.35497055,16.83333435,12.87064667,17.82067108,17.92892303,16.76535187,20.14187012,18.22173157,-25.69338684,-25.01411896,-16.84577789,-24.03055573,-19.36483917,-14.23389435,-27.4742218,-27.68464355,-38.84474792,-44.64189148,-23.3223877,-28.11705627,-38.39904175,15.29246216,11.39507141,61.54416504,9.13807373,12.68606339,14.14036255,10.97184906,15.60527649,18.01490479,15.55972748,19.73440247,15.4753006,22.1901947,25.35516357,23.33283539,18.2571106,53.30038452,20.16351624,57.44797974,56.96292114,54.73671265
"X LM98 R Incisive foramen, posterior",-23.45623779,-26.30483398,-21.87371216,-21.21021576,-19.67423248,-18.66080017,-23.64544373,-22.0889389,-19.5276413,-29.87442932,-20.9408493,-15.30090332,-21.74757538,-21.82072296,-3.549127579,-17.16237946,15.66573181,-1.898187828,-6.238823318,-4.332275772,-11.56658783,-23.74347992,21.22621155,-23.36395874,25.96645508,-2.524056244,3.536188126,-25.52570496,-28.15027161,22.1488739,-30.80718079,-27.86201782,20.72521973,-26.11689453,-30.35248413,25.66719971,-25.57608337,22.66732788,25.6621521,-26.23326721,23.67319489,-27.9381073,-32.05441284,32.00743408,28.20966797,14.12913513,-5.607128143,19.3969162,-34.8260376,-26.63703308,-37.21235962,-35.05500488,-29.93491821,-0.289273691,-24.09050751,-19.75022736,-17.35770721,-9.351582336,-1.527159882,22.04339294,-31.68139343,-27.31905212,32.80476685,22.36560974,-28.60297852,-6.118877029,-4.813271332,12.98712921,-23.28446808,-27.35915833,-14.22906952,-23.99451141,-20.05679779,-34.69617004,-35.99861145,-28.74294128,-30.4923645,32.34403076,27.48546143,11.51609116,13.8787735,-15.57978821,-5.923020935,10.52023773,12.41575012,-14.99385376,-15.9513504,-8.667803955,-3.067461586,12.64638596,15.93466339,12.71573257,17.95697021,27.92383423,-13.3627533,-12.2848053,-19.72271729,-17.88011932,-14.68346252,-15.80712585,-17.24266205,-19.71962738,-19.79936371,-8.819727325,-20.78802795,-13.95106049,14.93674469
"Y LM98 R Incisive foramen, posterior",-26.92992554,-27.84255981,-23.24057922,-17.32415314,-20.21753387,-25.3291687,-26.25592041,-24.05740967,-18.18457031,-26.53819275,-20.20079193,-19.22438507,-21.74368439,-18.7866394,-26.67594299,-42.1117218,-36.83110657,-32.1625824,-35.12420044,-31.33982239,-0.575461769,-11.95909424,-28.85799255,-5.780655289,-26.12887268,2.238241005,4.405519867,-38.74091187,-11.53627853,-7.926181793,-12.72946472,-13.39569855,-18.45736542,-12.43565826,-11.02565155,-7.443173218,-11.38221893,-10.07126236,-32.28554688,-10.69826279,-10.10797729,-9.279238129,-15.63682251,-8.543987274,-10.36344757,-24.91760559,-23.30653992,-12.60612259,-30.45900269,-27.01000366,-32.59359436,-29.22332153,-29.14200134,-1.129791546,-18.44208832,-22.56793976,-30.70669556,-32.87583008,-26.946875,15.29643707,-12.22071457,-13.06724091,-8.186842346,-8.985245514,-12.40019531,-26.86872864,-30.55688477,-27.65079346,-33.0522522,-34.63922424,-33.87277527,-29.41518555,-34.72413025,-10.91196289,-15.77800293,-16.7756897,-14.52465057,-29.97059631,-18.96414795,-0.335665727,2.233422279,4.76518631,3.190898705,-2.998703766,1.19675684,0.060646969,-23.47206879,-24.94528046,-36.32715759,-25.17100525,23.69140778,17.32543488,16.06217804,16.05588837,-33.43305054,-29.05742493,-37.70830688,-33.90527954,-43.34450073,-43.33405762,-39.40353394,-32.7005249,-28.64164429,-49.04074097,-31.32646484,-28.18853149,-32.14731445
"Z LM98 R Incisive foramen, posterior",14.39682922,14.79126434,8.733633423,11.9444725,13.94076691,12.58466187,11.2684639,13.17460327,12.72230988,23.30913696,16.89924011,13.49685974,18.45805817,11.46374969,22.91110382,24.36853943,60.40844116,60.45335083,62.34536133,61.14574585,-41.82547302,1.861520386,3.35671196,-24.54472046,2.297569466,-34.7846283,-40.1742981,17.62167511,-10.91000671,-12.07154007,-7.746133423,-8.096591187,-10.95654526,-6.43792572,-11.18455963,-12.75101852,-11.72159271,-10.27416,1.522639656,-9.516817474,-8.933387756,-11.67276382,-7.301875305,-14.42810211,-11.14096298,10.46893387,9.290575409,9.341207886,23.59026947,23.28017731,24.35368042,25.55445251,24.17533417,-23.01343231,12.86763916,11.20134354,53.85450439,18.9967453,5.343815231,14.87310028,-9.31105423,-6.374108887,-13.1737915,-12.2126442,-10.86807632,10.58028412,17.04599609,11.67165909,17.23611603,17.49123077,16.23543549,20.40050201,17.59080811,-26.03465881,-25.0535675,-16.37637634,-24.26304169,-20.81544952,-15.18336487,-28.09490967,-29.02894592,-39.0682312,-44.99983521,-24.62457275,-28.96727905,-38.08199768,16.70748901,12.21509628,61.2852417,8.524085236,12.22589264,14.3438385,11.12792816,15.82034149,17.86433105,14.76585999,19.36231384,15.16223145,21.51005554,24.49837494,22.58267822,17.52816925,52.68222046,19.80665741,57.07449341,56.99970703,54.13433228
"X LM97 L Major palatine foramen, anterior",-10.32795105,-11.59189301,-8.748462677,-10.76948242,-10.77569122,-4.476526642,-8.447284698,-8.589012146,-10.37956238,-19.56168671,-11.30386963,-7.110548401,-14.48192139,-11.62812119,-6.72047348,-12.15920868,9.362543488,-1.076616001,-5.586394882,-3.825200272,-3.140896797,-11.61490402,11.37507706,-9.95713501,15.39817963,4.99089241,11.74406433,-15.9841217,-11.14304657,7.775050354,-16.27127228,-14.91864319,5.944085312,-12.17982712,-15.90942535,11.42438507,-8.50409317,9.046624756,21.40881653,-12.65682602,9.695329285,-12.96203461,-16.39330444,15.47941132,13.64546051,2.301134872,-8.858833313,6.185395813,-22.03382568,-18.97128448,-23.4769928,-21.48203583,-17.58796082,-5.765727234,-12.05057678,-7.890681458,-10.16249619,-13.12491455,-4.924755859,24.45876007,-17.47043457,-13.57063904,16.965242,9.703795624,-15.17021179,-9.155367279,-8.684244537,-1.159110832,-14.29824524,-20.62741852,-8.288861084,-13.7990387,-14.29225464,-22.56451874,-24.2590332,-16.21659851,-16.36650543,21.9687439,15.13681183,10.75366211,9.817926025,-6.510222626,1.923616791,7.936346436,10.05976791,-6.354272079,-11.08073425,-12.88716888,-1.184750843,2.775739479,20.69315033,19.88456421,21.04424896,31.11097107,-9.554177094,-8.131988525,-14.32195282,-11.91357727,-10.47328491,-10.95304947,-11.50780487,-13.27331085,-14.03675232,-5.801784897,-14.17321472,-7.754366302,9.213690948
"Y LM97 L Major palatine foramen, anterior",-25.42326202,-27.95088806,-23.7581192,-11.53481979,-13.51483002,-24.77617035,-25.47350922,-24.06034851,-12.36904831,-19.3850296,-13.78654633,-12.60406036,-15.04635468,-12.68670959,-18.714328,-32.64998169,-27.99979553,-22.22644196,-25.25733032,-21.70027313,-3.931287766,-14.96302643,-24.45883026,-4.763984299,-24.00365906,-2.000249481,0.007868063,-26.08480225,-8.242774963,-11.57672272,-10.21936874,-10.02621002,-17.45803833,-9.846784973,-8.223773193,-11.71200485,-9.830567932,-13.05136566,-25.55428619,-8.218231964,-12.28181229,-7.256954956,-12.45721893,-12.00041046,-13.90395355,-21.34508209,-15.77321014,-16.31668549,-20.54075623,-21.39890594,-22.57500153,-20.50209808,-20.54536438,-8.868367004,-11.79352036,-23.40969696,-20.35499115,-23.2345993,-17.72854309,29.10767212,-9.657871246,-10.53113556,-11.85803375,-11.39664764,-9.770349121,-16.67318268,-22.16282654,-23.1216095,-22.31922913,-23.82132874,-22.76595001,-28.1802002,-24.00473785,-9.299931335,-14.94443817,-12.33543854,-14.76325684,-21.73860016,-21.86868286,-3.985189438,-3.406581879,0.851929951,-0.299915242,-6.501007843,-3.157711792,-3.045418167,-20.94075928,-16.67722931,-25.56603241,-23.81256866,34.87424927,28.07001038,28.96170654,28.98813171,-22.91234131,-20.25263214,-28.18973389,-23.90588074,-31.29341431,-33.82700806,-28.16296692,-23.39707336,-19.91227417,-38.63817139,-22.29546356,-21.22323456,-23.29700012
